OBJECTID,GB_KEY,GSI_KEY,PROJECT NAME,DEPARTMENT,PURPOSE,FUNDER,INSTALL YEAR,SEWER CLASSIFICATION CODE,CSO BASIN KEY,CSO BASIN NAME,CREEK WATERSHED KEY,CREEK WATERSHED NAME,SOURCE TYPE,SOURCE ID,BEST MANAGED PRACTICE,NUMBER OF BMPS,INFILTRATION SQ FT,IMPERVIOUS MANAGED SQ FT,AVG ANNUAL RUNOFF VOL MANAGED CB FT,AVG ANNUAL RUNOFF VOL MANAGED GLN,GlobalID,x,y
393744,3497,1302,RAINWISE,SPU,RW,SPU,2017,P,,North Union Bay,,,PIN,5684000065,CST,,,1008,953,7125,6bd80e01-4b6a-4376-aaf4-d55c068e7ef6,1284477.98412809,250394.037044451
393745,3498,1303,RAINWISE,SPU,RW,SPU,2017,C,,Leschi,,,PIN,8670900030,CST,,,534,505,3775,09b7bf58-d8b0-4d67-99b1-49905af9a3dc,1274838.73106222,235891.791141599
393746,3499,1304,RAINWISE,SPU,RW,SPU,2017,C,,Highland Park,,,PIN,7899800400,RGN,,,1360,2799,20936,ae1fd99b-9ab6-4a32-ad6a-a7bd2eba6b45,1263698.10999481,194595.009915307
393747,3500,1305,RAINWISE,SPU,RW,SPU,2017,P,,Henderson,,,PIN,3540900050,CRG,,,1195,2459,18396,38015959-c1d0-44b5-8b73-dab5a2b203b7,1284133.95001574,197953.079934746
393748,3501,1306,RAINWISE,SPU,RW,SPU,2017,P,,North Union Bay,,,Facility Address,6255 38th Ave NE,RGN,,,0,0,0,b05ead8f-b578-4c45-9c5f-92063b179866,1282329.13439789,249558.065331593
393749,3502,1307,RAINWISE,SPU,RW,SPU,2017,P,,Genesee,,,PIN,4154302273,CST,,,1173,1108,8291,27a417ad-a200-465b-b38c-4d32fdacacd0,1284507.23238412,207242.277256265
393750,3503,1308,RAINWISE,SPU,RW,SPU,2017,P,,Henderson,,,PIN,1102000811,CST,,,1212,1145,8567,9762153f-94a5-43da-9a41-f837aa55f142,1287000.04006667,200635.009921491
393751,3504,1309,RAINWISE,SPU,RW,SPU,2017,C,,Ballard,,,PIN,2872100335,CST,,,1542,1457,10900,b2c4914a-4d3c-4762-b4d7-78e45a47f702,1255895.84310682,253002.851063117
393752,3505,1310,RAINWISE,SPU,RW,SPU,2017,C,,North Union Bay,,,PIN,7977200080,CST,,,1819,1719,12858,f10ae0a1-bf12-43c1-86a8-aff2b1b3eedd,1280376.88306789,253571.1409197
393753,3506,1311,RAINWISE,SPU,RW,SPU,2017,C,,Ballard,,,PIN,6021501535,CRG,,,1341,2148,16064,25173b74-c83d-49a4-abdf-5ee865341efd,1258088.10512507,254443.764856592
393754,3507,1312,RAINWISE,SPU,RW,SPU,2017,P,,North Union Bay,,,PIN,9212900665,RGN,,,857,1764,13193,eae87ecd-99df-47e2-b918-d905dbe23a61,1281106.98694064,254332.185016483
393755,3508,1313,RAINWISE,SPU,RW,SPU,2017,C,,Highland Park,,,PIN,7972602655,RGN,,,1463,3011,22521,fdc3bebe-5ee8-4b25-b8cc-2bb12739904a,1264861.960044,196348.199933097
393756,3509,1314,RAINWISE,SPU,RW,SPU,2017,C,,Ballard,,,PIN,2856101730,RGN,,,1674,2591,19382,30f3344e-6a55-417c-80c8-1b875b950ae1,1256961.19593991,251683.829109773
393757,3510,1315,RAINWISE,SPU,RW,SPU,2017,P,,Henderson,,,PIN,4154303885,CST,,,731,691,5169,67ffd360-01b1-4853-a15f-cc73098c3cc6,1285120.70003274,206704.190087706
393758,3511,1316,RAINWISE,SPU,RW,SPU,2017,P,,North Union Bay,,,PIN,3181600080,CST,,,678,641,4793,94c9ad3b-6288-4ca6-a811-0468a052c4ab,1283242.56403083,248753.029874772
393759,3513,1317,RAINWISE,SPU,RW,SPU,2017,C,,Ballard,,,PIN,2872100007,RGN,,,729,1500,11222,41dd4e5f-cf15-4558-8319-250fbcb16c00,1255005.80816191,252949.354103059
393760,3512,1317,RAINWISE,SPU,RW,SPU,2017,C,,Ballard,,,PIN,2872100007,CST,,,729,689,5153,b5b356f6-2020-4c9e-998f-2878ad6d81d2,1255005.80816191,252949.354103059
393761,3514,1318,RAINWISE,SPU,RW,SPU,2017,P,,Windermere,,,PIN,0714000125,CST,,,795,751,5620,6e237876-da95-4d11-adb9-faa50e2b2178,1287625.13696331,247821.920177817
393762,3515,1319,RAINWISE,SPU,RW,SPU,2017,P,,Ballard,,,PIN,2767602796,RGN,,,4324,8899,66563,813af51a-63b0-49c3-8ec7-0d8903f932ba,1257459.21987642,249317.215091348
393763,3516,1320,RAINWISE,SPU,RW,SPU,2017,P,,Highland Park,,,PIN,5005000030,CST,,,1217,1150,8599,03c48c90-b650-47e5-bb8e-920f1fe62cf9,1262886.92983398,193548.530042231
393764,3517,1321,RAINWISE,SPU,RW,SPU,2017,P,,Leschi,,,PIN,5350200995,CST,,,761,719,5379,86614bcd-b16b-48ef-96ba-38398d5d6c3e,1282884.21599846,226651.069148138
393765,3518,1322,RAINWISE,SPU,RW,SPU,2017,C,,Ballard,,,PIN,0225039083,RGN,,,900,1852,13854,5295b6a0-8f4c-436d-9a8d-ec76a4d1dd99,1256178.7060831,253469.3038636
393766,3519,1323,RAINWISE,SPU,RW,SPU,2017,P,,Genesee,,,PIN,4154304170,CST,,,960,907,6786,2e256b7f-cdad-48ab-a51a-f731a482255d,1285312.09990494,208519.449865565
393767,3520,1324,RAINWISE,SPU,RW,SPU,2017,P,,Highland Park,,,PIN,7831800110,CST,,,1784,1685,12607,2b35ff0f-a69a-4568-ae04-54e4adefdca2,1264286.24823542,198477.073343277
393768,3521,1325,RAINWISE,SPU,RW,SPU,2017,P,,Henderson,,,PIN,1108000468,CST,,,1065,1006,7528,5f102e72-ecc4-4ec1-b15b-43240c760de5,1284965.32992059,199247.080000073
393769,3522,1326,RAINWISE,SPU,RW,SPU,2017,P,,Henderson,,,PIN,3723800064,CST,,,600,567,4241,83658e2d-0349-47b5-a914-9685a6ddcc07,1286471.61990613,204213.880069152
393770,3523,1327,RAINWISE,SPU,RW,SPU,2017,P,,Genesee,,,PIN,9834201035,RGN,,,1400,2881,21551,c9c73576-e7ed-420c-b027-6e78a181c99a,1281216.63993275,212028.450061157
393771,3524,1328,RAINWISE,SPU,RW,SPU,2017,P,,Leschi,,,PIN,1250700020,CST,,,555,524,3923,1acd1eb8-c545-454e-994c-645e71560a96,1281346.21612488,220883.734870225
393772,3525,1329,RAINWISE,SPU,RW,SPU,2017,P,,Genesee,,,PIN,4154303520,CST,,,1150,1087,8129,2c035252-6d5b-4e37-9480-74577a5a77f7,1285174.00992081,208587.600009635
393773,3526,1330,RAINWISE,SPU,RW,SPU,2017,P,,North Union Bay,,,PIN,6392003350,RGN,,,470,967,7235,e1486c9b-a282-4182-af56-b1f434731cf8,1283647.51103924,253350.73688747
393774,3527,1331,RAINWISE,SPU,RW,SPU,2017,P,,North Union Bay,,,PIN,6338000400,CRG,,,0,0,0,6db17b5f-bca9-4147-a3d6-86eb46e95360,1283413.003967,247947.598065943
393775,3528,1332,RAINWISE,SPU,RW,SPU,2017,C,,Ballard,,,PIN,6021503350,RGN,,,1175,2418,18088,8420eacd-0c92-442c-8cea-602e410aaeae,1257409.13008437,254091.930936232
393776,3529,1333,RAINWISE,SPU,RW,SPU,2017,P,,North Union Bay,,,PIN,2359300010,CST,,,438,414,3096,421030d7-fcc8-4149-8ee2-79710cef989d,1282906.11091048,249452.236147478
393777,3530,1334,RAINWISE,SPU,RW,SPU,2017,P,,Leschi,,,PIN,9187200320,CST,,,1260,1191,8906,dceace94-0c5b-4ece-94a3-04c81dc9edaf,1280062.45292357,223429.176984832
393778,3531,1335,RAINWISE,SPU,RW,SPU,2017,P,,Genesee,,,PIN,7950303605,RGN,,,1161,2389,17872,bbbdfffd-7c8c-40ec-8a3c-9d5ebcaa1c37,1281985.87001354,208986.719946042
393779,3532,1336,RAINWISE,SPU,RW,SPU,2017,P,,Henderson,,,PIN,7129302365,CST,,,555,524,3923,a4e16022-e91a-4c12-a694-4d0f6235e5ff,1288107.40992381,190774.440119401
393780,3533,1337,RAINWISE,SPU,RW,SPU,2017,P,,Henderson,,,PIN,0691000104,CST,,,2941,2779,20785,dd527bf0-d43a-4bb8-b5a3-248306ee947f,1286351.390146,199921.36012876
393781,3534,1338,RAINWISE,SPU,RW,SPU,2017,P,,Genesee,,,PIN,5249804660,CST,,,1203,1137,8504,59940161-5651-4cec-9e3a-2d3226981be0,1286542.13715421,207173.051976189
393782,3535,1339,RAINWISE,SPU,RW,SPU,2017,P,,Henderson,,,PIN,4154303580,CST,,,740,699,5231,88c2ee70-2ada-4d70-bf39-4f46539b93aa,1285177.77011281,208425.359881476
393783,3536,1340,RAINWISE,SPU,RW,SPU,2017,C,,Highland Park,,,PIN,3438503063,CST,,,1146,1083,8101,ee066ec2-9016-484f-824a-69c549979355,1265694.48785286,201461.436098337
393784,3537,1341,RAINWISE,SPU,RW,SPU,2017,P,,Ballard,,,PIN,1175000430,RGN,,,1265,2603,19473,5bb01eb7-71ad-40b9-bce5-304a589df2cb,1255825.78486675,248566.38686657
393785,3538,1342,RAINWISE,SPU,RW,SPU,2017,C,,Ballard,,,PIN,7588700280,CST,,,429,405,3029,dda1862b-8233-498f-8b22-d3ec77f0f4ef,1260105.26909514,255486.567865655
393786,3539,1343,RAINWISE,SPU,RW,SPU,2017,P,,Henderson,,,PIN,7129300595,CST,,,1024,968,7238,c8746866-34b2-441e-9fe2-8cf0e495cd45,1288080.99001978,189967.509942576
393787,3540,1344,RAINWISE,SPU,RW,SPU,2017,P,,Leschi,,,PIN,1250201645,CST,,,2351,2222,16618,e87354c4-cdb8-46e1-92fb-5f66b0910489,1280451.95116396,221180.872086525
393788,3541,1345,RAINWISE,SPU,RW,SPU,2017,C,,Highland Park,,,PIN,3438503049,CST,,,1788,1689,12635,7264b107-a496-4277-9150-211d3fa6ed9a,1265704.83006087,201636.290114522
393789,3542,1346,RAINWISE,SPU,RW,SPU,2017,C,,Ballard,,,PIN,6021500055,CRG,,,1126,1666,12464,355b4f93-fe1f-450a-a10f-0e190b665e33,1258902.7291259,255405.259001583
393790,3543,1347,RAINWISE,SPU,RW,SPU,2017,P,,Highland Park,,,PIN,5132000160,CST,,,2144,2026,15155,e8c71b67-a9f2-417f-a854-eb9497f55dfb,1265643.6700608,194912.509883627
393791,3544,1348,RAINWISE,SPU,RW,SPU,2017,P,,Genesee,,,PIN,7950304035,CST,,,877,829,6199,f7d251bf-cfc4-4c8d-9448-e656ec9ceef5,1282504.11993407,208606.269897655
393792,3545,1349,RAINWISE,SPU,RW,SPU,2017,P,,Henderson,,,PIN,4006000280,CST,,,756,714,5340,63f4968f-cd92-4160-9a74-ac34abea5c95,1283434.22009502,196253.220157012
393793,3546,1350,RAINWISE,SPU,RW,SPU,2017,P,,Leschi,,,PIN,3416600710,CST,,,1332,1259,9415,173b9647-78a7-4037-987e-a45ad70ae005,1280380.90207589,223081.218968481
393794,3548,1351,RAINWISE,SPU,RW,SPU,2017,P,,Highland Park,,,PIN,3004800005,CST,,,12832,12126,90704,e85fff22-df37-498e-a53a-fcd3d8ef74f8,1263320.42999442,192316.649912968
393795,3547,1351,RAINWISE,SPU,RW,SPU,2017,P,,Highland Park,,,PIN,3004800005,CST,,,3970,3752,28062,4848154d-a104-4e90-bb1a-754f496ed58e,1263320.42999442,192316.649912968
393796,3549,1352,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,2520900249,CST,,,2091,1976,14780,4700a49e-c8c6-4680-b5d1-7e40fc28e0d8,1289207.01990893,188452.01003702
393797,3550,1353,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,7129300790,CST,,,713,674,5040,06a9b6b5-a42a-4756-bb7e-a8880423ba02,1288788.8301485,190146.889846757
393798,3551,1354,RAINWISE,SPU,RW,SPU,2018,P,,Windermere,,,PIN,2985800130,RGN,,,978,2013,15055,6f60b20b-71e6-4dbb-a594-d126e340ef7a,1287010.49184269,248097.396978095
393799,3552,1355,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,2976800225,CST,,,1929,1822,13632,a1033b7d-1b77-4bd4-aef0-7735923ce971,1290353.1298621,187252.160051793
393800,3553,1356,RAINWISE,SPU,RW,SPU,2018,C,,Ballard,,,PIN,7518505170,CST,,,1575,1488,11133,bb788398-1111-48e1-b05d-0bfe2908f503,1258819.82710981,250934.963125005
393801,3554,1357,RAINWISE,SPU,RW,SPU,2018,P,,Ballard,,,PIN,1175000330,RGN,,,814,1675,12531,434cdada-eae6-4310-8cfb-2b73f0059aef,1255391.17513831,248568.094834581
393802,3555,1358,RAINWISE,SPU,RW,SPU,2018,P,,Windermere,,,PIN,9294300555,CST,,,1378,1302,9741,382f255f-ee81-4bbe-9cb1-99f12650f187,1287435.30400312,251465.444021538
393803,3556,1359,RAINWISE,SPU,RW,SPU,2018,C,,Ballard,,,PIN,7522500085,CST,,,482,455,3407,fa0c84d4-d220-4b8f-81b5-eaa2682f88aa,1255379.0951383,254471.338936627
393804,3557,1360,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,2724049185,CST,,,880,832,6220,50413d2e-65a5-4bb5-aeee-15a59730809a,1284433.01996805,199860.470144704
393805,3559,1361,RAINWISE,SPU,RW,SPU,2018,P,,Delridge,,,PIN,3004800005,CST,,,12832,12126,90704,aebf6d2e-2ddd-4c4d-9113-ddbf67bfcfca,1263320.42999442,192316.649912968
393806,3558,1361,RAINWISE,SPU,RW,SPU,2018,P,,Delridge,,,PIN,3004800005,CST,,,3970,3752,28062,c8dca879-3ee8-479c-9a03-01840761a8b8,1263320.42999442,192316.649912968
393807,3560,1362,RAINWISE,SPU,RW,SPU,2018,P,,Leschi,,,PIN,0007600186,CST,,,1925,1819,13607,6c39f98b-a434-42b5-b99e-39409426087a,1280041.65407555,222751.492952138
393808,3561,1363,RAINWISE,SPU,RW,SPU,2018,S,,Henderson,,,PIN,7131300225,CST,,,1834,1733,12964,06392377-719e-4737-bf00-253cfb628380,1286784.05005045,190400.630135015
393809,3562,1364,RAINWISE,SPU,RW,SPU,2018,P,,Windermere,,,PIN,9294300035,CST,,,1690,1597,11946,0eb8c9c3-eaf5-47e0-a4b8-77e5496376ab,1286980.16185865,252073.845046163
393810,3564,1365,RAINWISE,SPU,RW,SPU,2018,P,,Ballard,,,PIN,2767604955,CST,,,,0,0,614c6a72-0366-42e0-a04f-08ef83d18976,1258274.35702926,248392.782898396
393811,3563,1365,RAINWISE,SPU,RW,SPU,2018,P,,Ballard,,,PIN,2767604955,CRG,,,16650,17515,131013,aaf1cdf2-f208-4e86-89d2-edb98c883dbc,1258274.35702926,248392.782898396
393812,3565,1366,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,3214200010,CST,,,1800,1701,12723,44e3a38d-a985-43da-b903-484c5d2bdc38,1286306.40992196,199441.849920273
393813,3566,1367,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,6882530010,RGN,,,1505,3097,23168,6baa6e4f-0c56-408c-973b-4b6fdacb4da4,1283335.99987093,196628.360125393
393814,3567,1368,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,8952900060,CST,,,3547,3352,25075,891a03d8-8fa4-4d01-9812-e5f53403b728,1286793.32985847,202538.320131436
393815,3568,1369,RAINWISE,SPU,RW,SPU,2018,P,,Windermere,,,PIN,8926100325,CST,,,957,904,6765,2a799ccf-51d7-4dae-a5f8-7cd1312c7c08,1286196.89504185,251191.80286926
393816,3569,1370,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,6882530030,RGN,,,789,1624,12146,08295430-a964-4579-b2d7-fa78bf1d5a4a,1283277.56985486,196719.390141487
393817,3570,1371,RAINWISE,SPU,RW,SPU,2018,P,,Highland Park,,,PIN,7972602175,CRG,,,2321,2850,21318,2339621a-f0be-49f5-976b-3874e4a6141e,1266467.83998165,196320.019901082
393818,3571,1372,RAINWISE,SPU,RW,SPU,2018,P,,North Union Bay,,,PIN,3182600105,CST,,,493,466,3487,3b4c8a31-8003-4847-a024-4d60a630d627,1284023.39513563,248591.914994597
393819,3572,1373,RAINWISE,SPU,RW,SPU,2018,P,,North Union Bay,,,PIN,7410200175,CST,,,927,876,6553,bacb8507-a337-49d8-86eb-153e6b5ea138,1281092.19199662,250681.300916746
393820,3573,1374,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,1102000080,CST,,,1008,953,7125,43e0fede-e814-4be9-8561-d5b24d1c1fd6,1285719.75001736,201587.809858471
393821,3574,1375,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,8835401005,RGN,,,1085,2233,16702,341759a0-3b45-450e-8ce0-dc7f6ab6f1da,1287406.70989108,203555.019844487
393822,3575,1376,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,9830200415,CST,,,1125,1063,7952,eddae036-8c15-452c-a973-d905bc7e84ff,1285921.87001757,200785.040129647
393823,3576,1377,RAINWISE,SPU,RW,SPU,2018,P,,North Union Bay,,,PIN,7974200766,RGN,,,1085,2233,16702,36a1f0b6-a0da-4b2e-903d-e1362b57196b,1282239.9708778,251162.653941229
393824,3577,1378,RAINWISE,SPU,RW,SPU,2018,P,,Fremont,,,PIN,9521100265,CST,,,2035,1924,14388,13fc1c74-6fd2-41f7-ad0c-4c77ad3309d1,1266181.95210935,245029.44907096
393825,3578,1379,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,6882530060,RGN,,,1530,3149,23553,2fae75fb-cbe4-4818-834e-ebdb9eaedd24,1283198.79999878,196599.999997362
393826,3579,1380,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,1102000815,CST,,,2543,2403,17977,5d5aab09-b811-4cae-97f1-d537fa06a011,1287062.14003474,200705.180097565
393827,3580,1381,RAINWISE,SPU,RW,SPU,2018,P,,North Union Bay,,,PIN,7410200125,CST,,,480,454,3393,587781cd-87c6-433b-b52b-875151051ad4,1281093.65196462,251095.554997161
393828,3581,1382,RAINWISE,SPU,RW,SPU,2018,P,,Queen Anne,,,PIN,5113400496,CST,,,469,443,3315,e06847c7-24f2-46f1-b6cc-b5610d4577d5,1260965.55210401,239413.213865206
393829,3582,1383,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,3878900360,CST,,,768,726,5429,256546f3-9784-4360-8323-b533ae21ea95,1290092.98995784,189039.12990962
393830,3583,1384,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,4006000282,CRG,,,2026,2689,20115,5fb06987-58f7-4d67-85ac-8aa63725ed5d,1283428.64006302,196535.630013302
393831,3584,1385,RAINWISE,SPU,RW,SPU,2018,C,,Ballard,,,PIN,7518507490,CST,,,590,557,4168,f744f26d-3820-41a2-92b6-751be70ab510,1258039.63114102,251178.576821253
393832,3585,1386,RAINWISE,SPU,RW,SPU,2018,P,,Duwamish,,,PIN,3959400855,CST,,,2024,1913,14307,d2cb13e9-6bbe-4bdf-b722-56a3f9dc1118,1274143.4079895,208950.086154014
393833,3587,1387,RAINWISE,SPU,RW,SPU,2018,P,,Delridge,,,PIN,4365700465,CST,,,784,741,5542,3aa37d7d-63ea-489c-a90c-ca59208ad747,1263015.92010611,194053.889914751
393834,3586,1387,RAINWISE,SPU,RW,SPU,2018,P,,Delridge,,,PIN,4365700465,RGN,,,999,2056,15378,9ef70fc9-4f0f-4a95-9f49-3bcb84c90cb7,1263015.92010611,194053.889914751
393835,3588,1388,RAINWISE,SPU,RW,SPU,2018,P,,North Union Bay,,,PIN,7420700090,CST,,,469,443,3315,d89a87f0-2817-4ee6-b777-46d015838ddd,1283429.69817501,250698.597172752
393836,3589,1389,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,2624049077,CST,,,1278,1208,9032,24796212-c490-4a94-a16c-efc727fcfd46,1286410.82995407,199585.349952415
393837,3590,1390,RAINWISE,SPU,RW,SPU,2018,C,,Fremont,,,PIN,4083300595,CST,,,471,445,3329,5086c041-3364-443a-af44-2dae62673b6c,1269998.62001726,244191.37393409
393838,3591,1391,RAINWISE,SPU,RW,SPU,2018,P,,Highland Park,,,PIN,7972603185,CST,,,1639,1549,11585,e4fb56e3-d25e-48b1-8c0a-36b1f8309b95,1265821.58014098,195462.11999619
393839,3592,1392,RAINWISE,SPU,RW,SPU,2018,P,,North Union Bay,,,PIN,0441000070,CST,,,1039,982,7344,f7376560-fd0f-4383-aad1-5697ca956094,1281706.31084526,254233.171128377
393840,3593,1393,RAINWISE,SPU,RW,SPU,2018,P,,North Union Bay,,,PIN,0430000155,CST,,,1670,1578,11801,b1cda9da-f1e5-4343-9cab-3532866ca82b,1282903.20806247,251260.393909335
393841,3594,1394,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,7129303425,CRG,,,759,0,0,e2f53ace-e946-4c5e-9c99-a73665fae2be,1287977.98003568,192029.390008688
393842,3595,1395,RAINWISE,SPU,RW,SPU,2018,C,,Ballard,,,PIN,0486000190,CST,,,562,531,3974,87520086-7845-4c77-856b-435accd7a8bb,1254511.8468814,251126.235061198
393843,3596,1396,RAINWISE,SPU,RW,SPU,2018,P,,North Union Bay,,,PIN,9213400010,CRG,,,1093,1822,13629,6c926d6d-1429-4d62-a64b-f47ec2cabdb0,1281769.65388532,255031.580921203
393844,3597,1397,RAINWISE,SPU,RW,SPU,2018,P,,Fremont,,,PIN,0850000425,CRG,,,2969,6111,45707,554ace91-1a71-42f3-b0e9-66ef5980d301,1266092.52286126,245652.627887592
393845,3598,1398,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,3214200005,CST,,,2593,2450,18327,1c38368b-0c46-4513-9682-609464b4523a,1286324.13004997,199491.290112317
393846,3599,1399,RAINWISE,SPU,RW,SPU,2018,P,,Ballard,,,PIN,2767601245,CST,,,6394,6043,45199,7803a8d7-5954-4003-82ab-2b0efdb0643b,1258808.8881658,249975.287924021
393847,3600,1400,RAINWISE,SPU,RW,SPU,2018,C,,Queen Anne,,,PIN,2770605280,CST,,,730,690,5159,57b13942-d92a-4789-b2d0-318a1a91668e,1260862.7918479,240510.480042323
393848,3601,1401,RAINWISE,SPU,RW,SPU,2018,C,,Ballard,,,Facility Address,6727 Earl Ave NW,CST,,,1347,1273,9521,1aa1a035-edc0-4801-be48-1385832d023e,1256504.88976344,251404.929077476
393849,3602,1402,RAINWISE,SPU,RW,SPU,2018,C,,Ballard,,,PIN,2856101920,CST,,,1008,953,7125,3c8cfdf2-f49a-4c72-9ac8-776354074dc0,1256705.14499564,251376.431093454
393850,3603,1403,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,0561000330,CST,,,1270,1200,8977,fa951f97-06c0-44e9-9906-268e299b6205,1288298.330116,187350.569971889
393851,3604,1405,RAINWISE,SPU,RW,SPU,2018,P,,Fremont,,,PIN,1930301590,CST,,,811,766,5733,22ddeaa9-e737-4568-8722-65ed414aa4a8,1265731.93598089,242913.278060779
393852,3605,1406,RAINWISE,SPU,RW,SPU,2018,P,,Queen Anne,,,PIN,9270200020,CST,,,834,789,5899,201b2ff5-941e-41d4-9535-5a75a9759bf8,1263011.31313011,237661.43786341
393853,3606,1407,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,3812400851,CST,,,1860,1758,13148,fca7a361-f84b-4f10-b712-3aaa5fe98d1d,1283406.85011099,200168.719873011
393854,3607,1408,RAINWISE,SPU,RW,SPU,2018,P,,Genesee,,,PIN,8121101390,CST,,,1954,1846,13809,3014b1a9-fa2f-4119-9c6c-de5293260e45,1282013.26002957,211360.399884477
393855,3608,1409,RAINWISE,SPU,RW,SPU,2018,P,,Windermere,,,PIN,7613700740,CST,,,709,670,5008,50c3460f-56e8-43ec-9716-d96e13ee02f0,1285312.36793694,243574.090093464
393856,3609,1410,RAINWISE,SPU,RW,SPU,2018,P,,Queen Anne,,,PIN,7871500485,CST,,,608,574,4294,dd9f1aae-791c-497c-8e51-2d900441f190,1261373.57988043,237648.924135402
393857,3610,1411,RAINWISE,SPU,RW,SPU,2018,P,,North Union Bay,,,PIN,2780400065,CST,,,968,915,6842,d15a485b-0fc9-49eb-9390-c46552fd6ba6,1282742.96102232,251699.854005784
393858,3611,1412,RAINWISE,SPU,RW,SPU,2018,P,,North Union Bay,,,PIN,5273200031,CST,,,549,519,3881,0959700d-8cba-4b4f-ac7f-db6450f6e28d,1284517.52704012,251397.393013477
393859,3612,1413,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,7129300195,CST,,,1328,1254,9384,7b2b91df-001c-428f-ab76-d54c6783500a,1289384.53005311,189274.809909865
393860,3613,1415,RAINWISE,SPU,RW,SPU,2018,P,,Genesee,,,PIN,3336000530,CST,,,2015,1904,14245,5b8aee98-876f-4961-80fe-1acb0845d8d7,1286162.73990582,196255.020029008
393861,3614,1416,RAINWISE,SPU,RW,SPU,2018,P,,Queen Anne,,,PIN,7871500280,CST,,,581,549,4110,0065f9a5-0d9a-41fd-be22-bba4acb53cb1,1261740.96592881,238312.399144068
393862,3615,1417,RAINWISE,SPU,RW,SPU,2018,C,,Ballard,,,PIN,4443801080,CST,,,585,553,4135,14e415b3-d8f9-407c-a66f-96994c732ddb,1257024.40912397,254530.81292069
393863,3616,1418,RAINWISE,SPU,RW,SPU,2018,C,,Montlake,,,PIN,5605000010,CST,,,1695,1601,11978,4b7f7a0a-38fa-445b-8bd0-dc022017b25c,1276831.73887226,239369.708073154
393864,3617,1419,RAINWISE,SPU,RW,SPU,2018,P,,Fremont,,,PIN,5694500085,CST,,,1395,1318,9861,8edd326b-a494-4e6a-b132-9729f8fef703,1267814.67985502,243822.984941721
393865,3618,1421,RAINWISE,SPU,RW,SPU,2018,C,,Ballard,,,PIN,6021502325,RGN,,,1377,2834,21197,0ef415a9-501a-4415-bd71-68dadece29d9,1258882.34109388,253962.529912099
393866,3619,1422,RAINWISE,SPU,RW,SPU,2018,P,,Genesee,,,PIN,8121101450,CST,,,2055,1942,14526,5ae6e9ca-5f9b-4297-b2e1-44938d7ef20f,1281867.55890942,211307.844876423
393867,3620,1423,RAINWISE,SPU,RW,SPU,2018,C,,Ballard,,,PIN,7518507025,CST,,,818,773,5779,6c57d5b0-ac3f-4b80-8f6a-c5ae61689ca6,1258161.58986114,250799.627124861
393868,3621,1424,RAINWISE,SPU,RW,SPU,2018,P,,Henderson,,,PIN,0223049108,CST,,,885,836,6256,99ea718d-3aed-4a72-8392-c8cd0c0c93d7,1287622.82982731,191609.060152248
393869,3622,1425,RAINWISE,SPU,RW,SPU,2018,C,,Ballard,,,PIN,2856100520,CST,,,416,393,2941,72c0af67-1e37-4b8b-af3e-8dc94a95188c,1256960.26390791,250697.636852756
393870,3623,1426,RAINWISE,SPU,RW,SPU,2018,C,,Delridge,,,PIN,1773600675,CST,,,480,454,3393,49e159e7-0133-457f-9a4f-e8fbba846f6a,1263348.72586645,208965.862026021
393871,3624,1427,RAINWISE,SPU,RW,SPU,2018,P,,Delridge,,,PIN,7750500395,CST,,,1740,1644,12299,34f030b1-87b7-4091-8fb5-d241a7853922,1266566.12983775,194098.980026796
393872,3625,1428,RAINWISE,SPU,RW,SPU,2018,C,,Queen Anne,,,PIN,7965100141,CST,,,768,726,5429,39d3a2f2-acdc-46c3-92b5-19626520f215,1262455.47696954,238026.523111776
393873,3626,1429,RAINWISE,SPU,RW,SPU,2018,C,,Ballard,,,PIN,1254200815,CST,,,815,770,5761,20a955ac-fde1-4619-a1f0-5ba2391607dc,1256700.09609964,251953.11992605
